pl_name,tic_id,pl_orbper,pl_tranmid,pl_trandur
Kepler-146 b,TIC 138569990,,,
Kepler-146 b,TIC 138569990,31.1588249,2455006.90355,
Kepler-146 b,TIC 138569990,31.15879749,2455006.90414,5.1834
Kepler-1568 b,TIC 158984590,20.925392,,
Kepler-1568 b,TIC 158984590,20.925392,2454967.895,6.617
Kepler-1568 b,TIC 158984590,20.925392,2454967.895,6.617
Kepler-1568 b,TIC 158984590,,,
Kepler-1568 b,TIC 158984590,20.9254083,2454967.8986,
Kepler-1568 b,TIC 158984590,20.9259637202,2454967.87957,
Kepler-1568 b,TIC 158984590,20.9254083,2454967.8986,6.783
Kepler-1568 b,TIC 158984590,20.92498853,2454967.904218,6.8353
Kepler-1568 b,TIC 158984590,20.925392,2454967.895,6.617
Kepler-1568 b,TIC 158984590,20.925392,2454967.895,6.617
Kepler-1569 b,TIC 137488218,5.79180156,2454966.3578,3.273
Kepler-1569 b,TIC 137488218,5.79180156,2454966.3578,3.273
Kepler-1569 b,TIC 137488218,,,
Kepler-1569 b,TIC 137488218,5.79179934,2454966.35814,
Kepler-1569 b,TIC 137488218,5.79180156,2454966.3578,3.273
Kepler-1569 b,TIC 137488218,5.79179934,2454966.35814,3.474
Kepler-1569 b,TIC 137488218,5.79180156,2454966.3578,3.273
Kepler-1569 b,TIC 137488218,5.79180156,,
Kepler-186 f,TIC 268159861,129.94188177,,
Kepler-186 f,TIC 268159861,129.945392,2455009.82285,
Kepler-186 f,TIC 268159861,129.94577,2455009.8192,5.448
Kepler-186 f,TIC 268159861,129.94577,2455009.8192,5.448
Kepler-186 f,TIC 268159861,129.94577,2455009.8192,5.448
Kepler-186 f,TIC 268159861,129.9533307,2455009.767281,7.7836
Kepler-186 f,TIC 268159861,129.945392,2455009.82285,5.786
Kepler-186 f,TIC 268159861,129.9459,2455009.8183,
Kepler-186 f,TIC 268159861,,,
Kepler-186 f,TIC 268159861,129.94577,2455009.8192,5.448
Kepler-186 f,TIC 268159861,129.9441,2455789.494,5.62
Kepler-186 f,TIC 268159861,129.942511215,2455789.49833,
Kepler-543 b,TIC 121123361,13.89961966,2455015.865271,3.5633
Kepler-543 b,TIC 121123361,,,
Kepler-543 b,TIC 121123361,13.899645,2455015.86325,3.5285
Kepler-543 b,TIC 121123361,13.89961966,,
Kepler-543 b,TIC 121123361,13.89961966,2455015.865271,3.5633
Kepler-543 b,TIC 121123361,13.89963233,2455015.864454,3.5791
Kepler-543 b,TIC 121123361,13.8997043336,2455015.86213,
Kepler-543 b,TIC 121123361,13.89961966,2455015.865271,3.5633
Kepler-543 b,TIC 121123361,13.89961966,2455015.865271,3.5633
Kepler-543 b,TIC 121123361,13.89963233,2455015.864454,
Kepler-543 b,TIC 121123361,13.89961592,2454960.266294,3.6653
Kepler-1570 b,TIC 269270853,26.5487294,2454970.24401,
Kepler-1570 b,TIC 269270853,26.548955,2454970.23871,7.979
Kepler-1570 b,TIC 269270853,,,
Kepler-1570 b,TIC 269270853,26.5485118861,2454970.26004,
Kepler-1570 b,TIC 269270853,26.548955,2454970.23871,7.979
Kepler-1570 b,TIC 269270853,26.548955,2454970.23871,7.979
Kepler-1570 b,TIC 269270853,26.54846521,2454970.249134,7.7604
Kepler-1570 b,TIC 269270853,26.5487294,2454970.24401,7.968
Kepler-1570 b,TIC 269270853,26.548955,,
Kepler-1570 b,TIC 269270853,26.548955,2454970.23871,7.979
Kepler-1571 b,TIC 185062313,3.38555488,,
Kepler-1571 b,TIC 185062313,3.38555488,2454966.97796,1.914
Kepler-1571 b,TIC 185062313,3.38557445,2454966.97411,
Kepler-1571 b,TIC 185062313,3.38557445,2454966.97411,1.879
Kepler-1571 b,TIC 185062313,3.38555488,2454966.97796,1.914
Kepler-1571 b,TIC 185062313,3.3855640217,2454966.97475,
Kepler-1571 b,TIC 185062313,,,
Kepler-1571 b,TIC 185062313,3.38555488,2454966.97796,1.914
Kepler-1571 b,TIC 185062313,3.38555488,2454966.97796,1.914
Kepler-1572 b,TIC 123413463,5.49548621,,
Kepler-1572 b,TIC 123413463,5.49548533,2454966.63966,
Kepler-1572 b,TIC 123413463,5.49548621,2454966.63773,2.511
Kepler-1572 b,TIC 123413463,5.49548621,2454966.63773,2.511
Kepler-1572 b,TIC 123413463,,,
Kepler-1572 b,TIC 123413463,5.49548621,2454966.63773,2.511
Kepler-1572 b,TIC 123413463,5.4954129143,2454966.64234,
Kepler-1572 b,TIC 123413463,5.49548533,2454966.63966,2.461
Kepler-1572 b,TIC 123413463,5.49548621,2454966.63773,2.511
Kepler-386 b,TIC 267669725,12.31043,2454974.86305,3.939
Kepler-386 b,TIC 267669725,12.3102846,2454974.87122,3.624
Kepler-386 b,TIC 267669725,,,
Kepler-386 b,TIC 267669725,12.3101908231,2454974.87209,
Kepler-386 b,TIC 267669725,12.3102846,,
Kepler-386 b,TIC 267669725,12.3101351,2454974.8765,
Kepler-386 b,TIC 267669725,12.3102846,2454974.87122,3.624
Kepler-386 b,TIC 267669725,12.3101351,2454974.8765,3.797
Kepler-386 b,TIC 267669725,12.3102846,2454974.87122,3.624
Kepler-386 b,TIC 267669725,12.3102846,2454974.87122,3.624
Kepler-1573 b,TIC 26752863,2.6157539907,2454964.9814,
Kepler-1573 b,TIC 26752863,2.6157554,2454964.98236,2.639
Kepler-1573 b,TIC 26752863,,,
Kepler-1573 b,TIC 26752863,2.61576515,2454964.97896,2.777
Kepler-1573 b,TIC 26752863,2.61576515,2454964.97896,
Kepler-1573 b,TIC 26752863,2.6157554,2454964.98236,2.639
Kepler-1573 b,TIC 26752863,2.6157554,2454964.98236,2.639
Kepler-1573 b,TIC 26752863,2.6157554,2454964.98236,2.639
Kepler-1574 b,TIC 26583108,6.9424334,2454968.95984,3.39
Kepler-1574 b,TIC 26583108,6.9424334,2454968.95984,3.39
Kepler-1574 b,TIC 26583108,6.94245216,2454968.95819,
Kepler-1574 b,TIC 26583108,,,
Kepler-1574 b,TIC 26583108,6.9424334,2454968.95984,3.39
Kepler-1574 b,TIC 26583108,6.94245216,2454968.95819,3.491
Kepler-1574 b,TIC 26583108,6.9424927023,2454968.95211,
Kepler-1574 b,TIC 26583108,6.9424334,2454968.95984,3.39
Kepler-157 c,TIC 122716806,13.5405,2455004.68032,4.514
Kepler-157 c,TIC 122716806,13.54057461,2455004.67762,
Kepler-157 c,TIC 122716806,,,
Kepler-157 c,TIC 122716806,13.5405253987,2455004.68067,
Kepler-157 c,TIC 122716806,13.54057461,2455004.67762,4.4673
Kepler-157 c,TIC 122716806,13.54056874,2455004.67675,4.5473
Kepler-157 c,TIC 122716806,13.54056874,2455004.67675,4.5473
Kepler-157 c,TIC 122716806,13.54056874,2455004.67675,4.5473
Kepler-157 c,TIC 122716806,13.54058999,2454977.593157,4.5268
Kepler-157 c,TIC 122716806,13.540407,2455004.6815,4.2979
Kepler-157 c,TIC 122716806,13.54056874,,
Kepler-157 c,TIC 122716806,13.54056874,2455004.67675,4.5473
Kepler-1575 b,TIC 270699185,2.55314213,2454965.45164,1.858
Kepler-1575 b,TIC 270699185,,,
Kepler-1575 b,TIC 270699185,2.55314213,2454965.45164,1.858
Kepler-1575 b,TIC 270699185,2.55315031,2454965.44849,1.849
Kepler-1575 b,TIC 270699185,2.55314213,2454965.45164,1.858
Kepler-1575 b,TIC 270699185,2.55315031,2454965.44849,
Kepler-1575 b,TIC 270699185,2.55314213,2454965.45164,1.858
Kepler-1575 b,TIC 270699185,2.5531529872,2454965.44969,
Kepler-1245 c,TIC 159449041,2.9365878461,2454966.03654,
Kepler-1245 c,TIC 159449041,2.936584681,2454966.03751,1.8519
Kepler-1245 c,TIC 159449041,2.936587946,2454966.03618,1.8952
Kepler-1245 c,TIC 159449041,2.936584681,2454966.03751,1.8519
Kepler-1245 c,TIC 159449041,2.936587946,2454966.03618,
Kepler-1245 c,TIC 159449041,2.936584681,2454966.03751,1.8519
Kepler-1245 c,TIC 159449041,2.936584681,2454966.03751,1.8519
Kepler-1245 c,TIC 159449041,,,
Kepler-1576 b,TIC 121865123,6.9847101232,2454968.99338,
Kepler-1576 b,TIC 121865123,6.98471973,2454968.99535,2.723
Kepler-1576 b,TIC 121865123,6.98472143,2454968.99731,
Kepler-1576 b,TIC 121865123,6.98471973,2454968.99535,2.723
Kepler-1576 b,TIC 121865123,6.98472143,2454968.99731,2.724
Kepler-1576 b,TIC 121865123,6.98471973,2454968.99535,2.723
Kepler-1576 b,TIC 121865123,6.98471973,2454968.99535,2.723
Kepler-1576 b,TIC 121865123,6.98471973,,
Kepler-1576 b,TIC 121865123,,,
Kepler-1719 b,TIC 120314731,6.149559975,,
Kepler-1719 b,TIC 120314731,6.14955931,2455002.55182,
Kepler-1719 b,TIC 120314731,6.14955299,,
Kepler-1719 b,TIC 120314731,6.14955299,2455002.55281,5.6044
Kepler-1719 b,TIC 120314731,6.14955931,2455002.55182,5.5694
Kepler-1719 b,TIC 120314731,6.14955299,2455002.55281,5.6044
Kepler-1719 b,TIC 120314731,6.14956575,2454965.653556,5.8202
Kepler-1719 b,TIC 120314731,6.149362,2455002.5638,5.5268
Kepler-1719 b,TIC 120314731,6.14955299,2455002.55281,5.6044
Kepler-1254 c,TIC 48506710,3.6008327056,2454967.03443,
Kepler-1254 c,TIC 48506710,3.60084276,2454967.03446,1.981
Kepler-1254 c,TIC 48506710,3.60082855,2454967.037,
Kepler-1254 c,TIC 48506710,,,
Kepler-1254 c,TIC 48506710,3.60082855,2454967.037,1.938
Kepler-1254 c,TIC 48506710,3.60084276,2454967.03446,1.981
Kepler-1254 c,TIC 48506710,3.60084276,2454967.03446,1.981
Kepler-1254 c,TIC 48506710,3.60084276,2454967.03446,1.981
Kepler-1948 b,TIC 158489110,15.57131611,2454969.58514,2.155
Kepler-1948 b,TIC 158489110,15.5714121,2454969.58529,
Kepler-1948 b,TIC 158489110,15.57131611,2454969.58514,2.155
Kepler-1948 b,TIC 158489110,15.5714121,2454969.58529,2.294
Kepler-1948 b,TIC 158489110,15.57131611,2454969.58514,2.155
Kepler-1948 b,TIC 158489110,15.57129955,,
Kepler-1577 b,TIC 240177285,6.30558387,2454964.53058,
Kepler-1577 b,TIC 240177285,6.30558387,2454964.53058,2.619
Kepler-1577 b,TIC 240177285,6.30560247,2454964.53113,2.468
Kepler-1577 b,TIC 240177285,,,
Kepler-1577 b,TIC 240177285,6.30560247,2454964.53113,2.468
Kepler-1577 b,TIC 240177285,6.30560247,2454964.53113,2.468
Kepler-1577 b,TIC 240177285,6.3056024058,2454964.53038,
Kepler-1577 b,TIC 240177285,6.30560247,2454964.53113,2.468
Kepler-468 b,TIC 299087490,38.478757067,2454984.853006,5.05845
Kepler-468 b,TIC 299087490,38.47876629,2454984.852812,5.04169
Kepler-468 b,TIC 299087490,,,
Kepler-468 b,TIC 299087490,38.4787662313,2454984.85288,
Kepler-468 b,TIC 299087490,38.478757067,2454984.853006,5.05845
Kepler-468 b,TIC 299087490,38.47876629,2454984.852812,
Kepler-468 b,TIC 299087490,38.478757067,2454984.853006,5.05845
Kepler-468 b,TIC 299087490,38.478743,2454984.852332,5.0254
Kepler-468 b,TIC 299087490,38.478757067,2454984.853006,5.05845
Kepler-468 b,TIC 299087490,38.47876130991,2459409.912265,5.1869737
Kepler-30 d,TIC 399794329,143.21515,2454987.2089,9.5123
Kepler-30 d,TIC 399794329,143.2063518,2454987.23509,8.9776
Kepler-30 d,TIC 399794329,143.2063047,2454987.23552,
Kepler-30 d,TIC 399794329,143.213,2454987.22,7.728
Kepler-30 d,TIC 399794329,143.34394,2455273.5302,
Kepler-30 d,TIC 399794329,,,
Kepler-30 d,TIC 399794329,143.2063047,2454987.23552,8.9302
Kepler-30 d,TIC 399794329,143.2063518,,
Kepler-30 d,TIC 399794329,143.2063518,2454987.23509,8.9776
Kepler-30 d,TIC 399794329,143.20776601,2454987.223842,8.6417
Kepler-30 d,TIC 399794329,143.2063518,2454987.23509,8.9776
Kepler-30 d,TIC 399794329,143.2063518,2454987.23509,8.9776
Kepler-1578 b,TIC 158662813,1.450886907,2454965.23033,1.781
Kepler-1578 b,TIC 158662813,1.450886907,2454965.23033,1.781
Kepler-1578 b,TIC 158662813,,,
Kepler-1578 b,TIC 158662813,1.450886907,2454965.23033,1.781
Kepler-1578 b,TIC 158662813,1.450886907,2454965.23033,1.781
Kepler-1578 b,TIC 158662813,1.4508931183,2454965.22676,
Kepler-1578 b,TIC 158662813,1.450889836,2454965.2306,1.753
Kepler-1578 b,TIC 158662813,1.450889836,2454965.2306,
Kepler-1254 d,TIC 48506710,5.72716067,2454966.96409,
Kepler-1254 d,TIC 48506710,5.7271670825,2454966.96214,
Kepler-1254 d,TIC 48506710,5.72717226,2454966.96398,2.177
Kepler-1254 d,TIC 48506710,5.72716067,2454966.96409,2.23
Kepler-1254 d,TIC 48506710,5.72717226,2454966.96398,2.177
Kepler-1254 d,TIC 48506710,5.72717226,2454966.96398,2.177
Kepler-1254 d,TIC 48506710,,,
Kepler-1254 d,TIC 48506710,5.72717226,2454966.96398,2.177
Kepler-555 b,TIC 120572779,16.21775407,2455013.04196,4.9296
Kepler-555 b,TIC 120572779,16.21775407,2455013.04196,4.9296
Kepler-555 b,TIC 120572779,16.217504,2455013.0452,5.377
Kepler-555 b,TIC 120572779,16.21774917,2455013.0425,
Kepler-555 b,TIC 120572779,16.21775407,2455013.04196,4.9296
Kepler-555 b,TIC 120572779,16.21774917,2455013.0425,4.9274
Kepler-555 b,TIC 120572779,16.21775407,2455013.04196,4.9296
Kepler-555 b,TIC 120572779,16.2177558685,2455013.04194,
Kepler-555 b,TIC 120572779,16.21771107,2454980.607889,5.1765
Kepler-555 b,TIC 120572779,,,
Kepler-1949 b,TIC 270611599,2.20829412,2454964.63206,2.799
Kepler-1949 b,TIC 270611599,2.20829412,2454964.63206,2.799
Kepler-1949 b,TIC 270611599,2.20829412,2454964.63206,2.799
Kepler-1949 b,TIC 270611599,2.208280087,,
Kepler-1949 b,TIC 270611599,2.20829637,2454964.63091,2.841
Kepler-1949 b,TIC 270611599,2.20829637,2454964.63091,
Kepler-1579 b,TIC 275571034,0.849907889,2454964.67178,1.0925
Kepler-1579 b,TIC 275571034,0.8499093652,2454964.66991,
Kepler-1579 b,TIC 275571034,0.849907889,2454964.67178,1.0925
Kepler-1579 b,TIC 275571034,0.849907889,2454964.67178,1.0925
Kepler-1579 b,TIC 275571034,0.849907889,2454964.67178,1.0925
Kepler-1579 b,TIC 275571034,0.849906734,2454964.6741,1.141
Kepler-1579 b,TIC 275571034,0.849906734,2454964.6741,
Kepler-1993 b,TIC 270700335,26.6565574,2454964.59542,4.923
Kepler-1993 b,TIC 270700335,26.6565574,,
Kepler-1993 b,TIC 270700335,26.65660095,,
Kepler-1993 b,TIC 270700335,26.6565737,2454964.59433,4.954
Kepler-1993 b,TIC 270700335,26.65671518,2454964.587938,5.0419
Kepler-1993 b,TIC 270700335,26.6565574,2454964.59542,4.923
Kepler-1993 b,TIC 270700335,26.6565574,2454964.59542,4.923
Kepler-1993 b,TIC 270700335,26.6565737,2454964.59433,
Kepler-390 c,TIC 137340986,13.0600422,,
Kepler-390 c,TIC 137340986,13.060022,2454977.33121,2.665
Kepler-390 c,TIC 137340986,13.0601553001,2454977.32173,
Kepler-390 c,TIC 137340986,13.0600422,2454977.32885,2.902
Kepler-390 c,TIC 137340986,13.0600422,2454977.32885,2.902
Kepler-390 c,TIC 137340986,13.0600422,2454977.32885,2.902
Kepler-390 c,TIC 137340986,13.0600422,2454977.32885,2.902
Kepler-390 c,TIC 137340986,13.0600399,2454977.33107,2.851
Kepler-390 c,TIC 137340986,13.0600399,2454977.33107,
Kepler-390 c,TIC 137340986,,,
Kepler-1580 b,TIC 120688631,56.6449279,2454971.7829,15.079
Kepler-1580 b,TIC 120688631,,,
Kepler-1580 b,TIC 120688631,56.644452,2454971.762,
Kepler-1580 b,TIC 120688631,56.64676651,2454971.766839,15.5553
Kepler-1580 b,TIC 120688631,56.6494247714,2454971.6994,
Kepler-1580 b,TIC 120688631,56.6449279,2454971.7829,15.079
Kepler-1580 b,TIC 120688631,56.6449279,2454971.7829,15.079
Kepler-1580 b,TIC 120688631,56.6449279,2454971.7829,15.079
Kepler-1580 b,TIC 120688631,56.644452,2454971.762,16.551
Kepler-1580 b,TIC 120688631,56.6449279,,
Kepler-1581 b,TIC 121215710,,,
Kepler-1581 b,TIC 121215710,6.28384079,2454966.20513,4.291
Kepler-1581 b,TIC 121215710,6.28385491,,
Kepler-1581 b,TIC 121215710,6.28385491,2454966.19997,4.124
Kepler-1581 b,TIC 121215710,6.28385491,2454966.19997,4.124
Kepler-1581 b,TIC 121215710,6.2837722281,2454966.20826,
Kepler-1581 b,TIC 121215710,6.28385491,2454966.19997,4.124
Kepler-1581 b,TIC 121215710,6.28385491,2454966.19997,4.124
Kepler-1581 b,TIC 121215710,6.28384079,2454966.20513,
Kepler-436 b,TIC 185408817,64.001151,2454965.62002,4.481
Kepler-436 b,TIC 185408817,64.001151,2454965.62002,4.481
Kepler-436 b,TIC 185408817,64.0019669,2454965.61779,
Kepler-436 b,TIC 185408817,64.00164407,2454965.621737,4.5123
Kepler-436 b,TIC 185408817,64.001151,2454965.62002,4.481
Kepler-436 b,TIC 185408817,64.001151,2454965.62002,4.481
Kepler-436 b,TIC 185408817,,,
Kepler-436 b,TIC 185408817,64.0019669,2454965.61779,4.724
Kepler-436 b,TIC 185408817,64.00205,2455477.6307,4.67
Kepler-436 b,TIC 185408817,64.0016697156,2455477.62684,
Kepler-436 b,TIC 185408817,64.001151,,
Kepler-1582 b,TIC 122065885,4.83817712,2454968.1468,1.26
Kepler-1582 b,TIC 122065885,4.83817712,2454968.1468,1.26
Kepler-1582 b,TIC 122065885,4.83809469,2454968.1562,
Kepler-1582 b,TIC 122065885,4.8381493035,2454968.14931,
Kepler-1582 b,TIC 122065885,,,
Kepler-1582 b,TIC 122065885,4.83817712,2454968.1468,1.26
Kepler-1582 b,TIC 122065885,4.83817712,2454968.1468,1.26
Kepler-1582 b,TIC 122065885,4.83809469,2454968.1562,1.096
Kepler-1583 b,TIC 158270841,,,
Kepler-1583 b,TIC 158270841,9.32807355,,
Kepler-1583 b,TIC 158270841,9.32807355,2454965.8532,3.936
Kepler-1583 b,TIC 158270841,9.32807355,2454965.8532,3.936
Kepler-1583 b,TIC 158270841,9.3280220749,2454965.85772,
Kepler-1583 b,TIC 158270841,9.3281912,2454965.85459,3.991
Kepler-1583 b,TIC 158270841,9.3281912,2454965.85459,
Kepler-1583 b,TIC 158270841,9.32807355,2454965.8532,3.936
Kepler-1583 b,TIC 158270841,9.32807355,2454965.8532,3.936
Kepler-1584 b,TIC 158556108,13.3994287476,2454964.85495,
Kepler-1584 b,TIC 158556108,13.3997555,2454964.84235,
Kepler-1584 b,TIC 158556108,13.3997099,2454964.84744,3.532
Kepler-1584 b,TIC 158556108,,,
Kepler-1584 b,TIC 158556108,13.3997555,2454964.84235,3.534
Kepler-1584 b,TIC 158556108,13.3997099,2454964.84744,3.532
Kepler-1584 b,TIC 158556108,13.3997099,2454964.84744,3.532
Kepler-1584 b,TIC 158556108,13.3997099,2454964.84744,3.532
Kepler-391 c,TIC 290032428,20.4853893,2454979.9183,10.229
Kepler-391 c,TIC 290032428,20.4853893,2454979.9183,
Kepler-391 c,TIC 290032428,20.48624659,2454959.411029,10.2986
Kepler-391 c,TIC 290032428,20.4854403,2454979.9219,10.034
Kepler-391 c,TIC 290032428,20.485435,2454979.92391,10.381
Kepler-391 c,TIC 290032428,20.4854403,,
Kepler-391 c,TIC 290032428,20.4854403,2454979.9219,10.034
Kepler-391 c,TIC 290032428,,,
Kepler-391 c,TIC 290032428,20.4881220319,2454979.84313,
Kepler-391 c,TIC 290032428,20.4854403,2454979.9219,10.034
Kepler-391 c,TIC 290032428,20.4854403,2454979.9219,10.034
Kepler-556 b,TIC 122449752,11.72292176,2455010.3185,4.175
Kepler-556 b,TIC 122449752,11.7229196299,2455010.3196,
Kepler-556 b,TIC 122449752,11.72292176,2455010.3185,4.175
Kepler-556 b,TIC 122449752,11.72292176,,
Kepler-556 b,TIC 122449752,11.72294988,2454975.147289,4.3883
Kepler-556 b,TIC 122449752,11.722936,2455010.3179,4.2884
Kepler-556 b,TIC 122449752,,,
Kepler-556 b,TIC 122449752,11.72292176,2455010.3185,4.175
Kepler-556 b,TIC 122449752,11.72292176,2455010.3185,4.175
Kepler-556 b,TIC 122449752,11.72291212,2455010.3196,4.2064
Kepler-556 b,TIC 122449752,11.72291212,2455010.3196,
Kepler-1585 b,TIC 272272564,3.5827463,2454967.94912,1.541
Kepler-1585 b,TIC 272272564,3.58273837,2454967.95108,1.523
Kepler-1585 b,TIC 272272564,3.58273837,2454967.95108,
Kepler-1585 b,TIC 272272564,3.5827463,2454967.94912,1.541
Kepler-1585 b,TIC 272272564,3.5827463,2454967.94912,1.541
Kepler-1585 b,TIC 272272564,,,
Kepler-1585 b,TIC 272272564,3.5827463,2454967.94912,1.541
Kepler-1585 b,TIC 272272564,3.582746246,2454967.95175,
Kepler-1586 b,TIC 273866337,,,
Kepler-1586 b,TIC 273866337,15.6049212,,
Kepler-1586 b,TIC 273866337,15.604841,2454964.9989,4.543
Kepler-1586 b,TIC 273866337,15.6049212,2454964.9938,4.521
Kepler-1586 b,TIC 273866337,15.6049212,2454964.9938,4.521
Kepler-1586 b,TIC 273866337,15.6048141194,2454965.00586,
Kepler-1586 b,TIC 273866337,15.6049212,2454964.9938,4.521
Kepler-1586 b,TIC 273866337,15.604841,2454964.9989,
Kepler-1586 b,TIC 273866337,15.6049212,2454964.9938,4.521
Kepler-1587 b,TIC 26656768,9.4060467,2454970.7175,5.161
Kepler-1587 b,TIC 26656768,9.4061364,2454970.7073,
Kepler-1587 b,TIC 26656768,,,
Kepler-1587 b,TIC 26656768,9.4060467,,
Kepler-1587 b,TIC 26656768,9.4060467,2454970.7175,5.161
Kepler-1587 b,TIC 26656768,9.4061061774,2454970.7147,
Kepler-1587 b,TIC 26656768,9.4060467,2454970.7175,5.161
Kepler-1587 b,TIC 26656768,9.4061364,2454970.7073,4.882
Kepler-1587 b,TIC 26656768,9.4060467,2454970.7175,5.161
Kepler-196 d,TIC 164828012,122.0800018,,
Kepler-196 d,TIC 164828012,122.08042332,2454988.021804,3.4798
Kepler-196 d,TIC 164828012,122.0799221,2454988.02727,4.121
Kepler-196 d,TIC 164828012,122.0799221,,
Kepler-196 d,TIC 164828012,122.0799221,2454988.02727,4.121
Kepler-196 d,TIC 164828012,122.0804953,2454988.02532,4.054
Kepler-196 d,TIC 164828012,122.0799221,2454988.02727,4.121
Kepler-196 d,TIC 164828012,122.0804953,2454988.02532,
Kepler-1950 b,TIC 158388625,10.7770462,2454973.2869,2.628
Kepler-1950 b,TIC 158388625,10.7770462,2454973.2869,2.628
Kepler-1950 b,TIC 158388625,10.7770462,2454973.2869,2.628
Kepler-1950 b,TIC 158388625,10.77690029,,
Kepler-1950 b,TIC 158388625,10.7769944,2454973.2902,2.616
Kepler-1950 b,TIC 158388625,10.7769944,2454973.2902,
Kepler-1588 b,TIC 298965827,7.84931739,,
Kepler-1588 b,TIC 298965827,7.84931877,2454967.8747,
Kepler-1588 b,TIC 298965827,7.8493124556,2454967.87543,
Kepler-1588 b,TIC 298965827,7.84931739,2454967.87654,3.736
Kepler-1588 b,TIC 298965827,7.84931739,2454967.87654,3.736
Kepler-1588 b,TIC 298965827,7.84931739,2454967.87654,3.736
Kepler-1588 b,TIC 298965827,7.84931877,2454967.8747,3.747
Kepler-1588 b,TIC 298965827,,,
Kepler-1588 b,TIC 298965827,7.84931739,2454967.87654,3.736
Kepler-1859 c,TIC 270790094,3.59645081,2454965.77209,
Kepler-1859 c,TIC 270790094,3.59645081,2454965.77209,2.661
Kepler-1859 c,TIC 270790094,3.596430063,,
Kepler-1859 c,TIC 270790094,3.5964055,2454965.78138,2.837
Kepler-1859 c,TIC 270790094,3.5964055,2454965.78138,2.837
Kepler-1859 c,TIC 270790094,3.5964055,2454965.78138,2.837
Kepler-1951 b,TIC 122446866,20.6577602,2454978.6408,8.232
Kepler-1951 b,TIC 122446866,20.6577602,2454978.6408,8.232
Kepler-1951 b,TIC 122446866,20.6577602,2454978.6408,8.232
Kepler-1951 b,TIC 122446866,20.6579443,2454978.6348,8.798
Kepler-1951 b,TIC 122446866,20.65780067,,
Kepler-1951 b,TIC 122446866,20.6579443,2454978.6348,
Kepler-1589 b,TIC 377909767,,,
Kepler-1589 b,TIC 377909767,0.991665274,2454964.53504,2.378
Kepler-1589 b,TIC 377909767,0.991665274,2454964.53504,2.378
Kepler-1589 b,TIC 377909767,0.991665274,2454964.53504,2.378
Kepler-1589 b,TIC 377909767,0.991659646,2454964.53686,2.215
Kepler-1589 b,TIC 377909767,0.991665274,2454964.53504,2.378
Kepler-1589 b,TIC 377909767,0.991659646,2454964.53686,
Kepler-686 b,TIC 399794420,1.59475349753,2459421.077646,1.94145
Kepler-686 b,TIC 399794420,1.594745463,2455003.6483223,1.9561
Kepler-686 b,TIC 399794420,1.5947454647,2455003.64837,
Kepler-686 b,TIC 399794420,1.594745374,2455003.6483505,
Kepler-686 b,TIC 399794420,1.59474469,2455003.647698,1.9519
Kepler-686 b,TIC 399794420,1.594745374,2455003.6483505,1.9604
Kepler-686 b,TIC 399794420,1.594745463,2455003.6483223,1.9561
Kepler-686 b,TIC 399794420,,,
Kepler-686 b,TIC 399794420,1.59474545,2455003.648615,2.1756
Kepler-686 b,TIC 399794420,1.594745463,2455003.6483223,1.9561
Kepler-686 b,TIC 399794420,1.594745463,2455003.6483223,1.9561
Kepler-1590 b,TIC 26416803,7.61760804,2454970.4959,3.479
Kepler-1590 b,TIC 26416803,7.61760804,2454970.4959,3.479
Kepler-1590 b,TIC 26416803,,,
Kepler-1590 b,TIC 26416803,7.61760804,2454970.4959,3.479
Kepler-1590 b,TIC 26416803,7.61758198,2454970.50008,3.545
Kepler-1590 b,TIC 26416803,7.61758198,2454970.50008,
Kepler-1590 b,TIC 26416803,7.61760804,2454970.4959,3.479
Kepler-1590 b,TIC 26416803,7.6176443808,2454970.49489,
Kepler-1590 b,TIC 26416803,7.61760804,,
Kepler-1591 b,TIC 272491028,8.18504949,2454967.55375,4.214
Kepler-1591 b,TIC 272491028,8.18504949,2454967.55375,4.214
Kepler-1591 b,TIC 272491028,8.18504859,2454967.554,
Kepler-1591 b,TIC 272491028,,,
Kepler-1591 b,TIC 272491028,8.18504949,2454967.55375,4.214
Kepler-1591 b,TIC 272491028,8.18504859,2454967.554,4.673
Kepler-1591 b,TIC 272491028,8.18504949,2454967.55375,4.214
Kepler-392 c,TIC 158796434,10.42312041,2454968.1548,2.242
Kepler-392 c,TIC 158796434,10.42317343,2454968.15208,
Kepler-392 c,TIC 158796434,10.423118,2454968.15286,2.266
Kepler-392 c,TIC 158796434,10.423073788,2454968.15892,
Kepler-392 c,TIC 158796434,10.42312041,2454968.1548,2.242
Kepler-392 c,TIC 158796434,10.42312041,2454968.1548,2.242
Kepler-392 c,TIC 158796434,,,
Kepler-392 c,TIC 158796434,10.42312041,,
Kepler-392 c,TIC 158796434,10.42317343,2454968.15208,2.341
Kepler-392 c,TIC 158796434,10.42312041,2454968.1548,2.242
Kepler-1952 b,TIC 158635959,27.2106807,2454965.3793,
Kepler-1952 b,TIC 158635959,27.21080017,,
Kepler-1952 b,TIC 158635959,27.2111385,2454965.3697,9.376
Kepler-1952 b,TIC 158635959,27.2111385,2454965.3697,9.376
Kepler-1952 b,TIC 158635959,27.2106807,2454965.3793,10.515
Kepler-1952 b,TIC 158635959,27.21038339,2454965.382464,9.6488
Kepler-1952 b,TIC 158635959,27.2111385,2454965.3697,9.376
